Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
0.035,53.13,0.373,0.1047,0.0908,9Be,water,0.00388
0.0375,55.03,0.4009,0.11,0.0965,9Be,water,0.00416
0.04,56.93,0.4286,0.1151,0.1021,9Be,water,0.00444
0.045,60.72,0.4832,0.1247,0.113,9Be,water,0.00499
0.05,64.47,0.5367,0.1335,0.1233,9Be,water,0.00555
0.055,68.17,0.589,0.1416,0.133,9Be,water,0.0061
0.06,71.79,0.6401,0.149,0.1423,9Be,water,0.00666
0.065,75.33,0.69,0.1558,0.151,9Be,water,0.00721
0.07,78.78,0.7388,0.1622,0.1593,9Be,water,0.00777
0.08,85.43,0.8329,0.1737,0.1746,9Be,water,0.00888
0.09,91.74,0.9229,0.1836,0.1885,9Be,water,0.00999
0.1,97.72,1.01,0.1924,0.201,9Be,water,0.0111
0.11,103.4,1.09,0.2002,0.2125,9Be,water,0.01221
0.12,108.8,1.17,0.2071,0.2231,9Be,water,0.01332
0.13,113.9,1.25,0.2134,0.2328,9Be,water,0.01442
0.14,118.9,1.32,0.2191,0.2419,9Be,water,0.01553
0.15,123.6,1.4,0.2243,0.2503,9Be,water,0.01664
0.16,128.1,1.47,0.229,0.2581,9Be,water,0.01775
0.17,132.5,1.54,0.2334,0.2655,9Be,water,0.01886
0.18,136.7,1.6,0.2374,0.2724,9Be,water,0.01997
0.2,144.7,1.73,0.245,0.2851,9Be,water,0.02219
0.225,154.2,1.89,0.2533,0.2992,9Be,water,0.02497
0.25,163.2,2.03,0.2605,0.3117,9Be,water,0.02774
0.275,171.7,2.17,0.2667,0.3229,9Be,water,0.03051
0.3,180.0,2.31,0.2722,0.3329,9Be,water,0.03329
0.325,188.0,2.44,0.2771,0.342,9Be,water,0.03606
0.35,195.8,2.56,0.2814,0.3504,9Be,water,0.03884
0.375,203.5,2.68,0.2854,0.358,9Be,water,0.04161
0.4,211.1,2.8,0.2889,0.3651,9Be,water,0.04438
0.45,225.8,3.02,0.2959,0.3777,9Be,water,0.04993
0.5,240.3,3.23,0.3019,0.3886,9Be,water,0.05548
0.55,254.5,3.42,0.3069,0.3982,9Be,water,0.06103
0.6,268.4,3.61,0.3113,0.4067,9Be,water,0.06658
0.65,282.1,3.79,0.3152,0.4143,9Be,water,0.07212
0.7,295.6,3.96,0.3186,0.4211,9Be,water,0.07767
0.8,321.6,4.27,0.3259,0.4329,9Be,water,0.08877
0.9,346.4,4.57,0.3319,0.4428,9Be,water,0.09986
1.0,369.6,4.84,0.3369,0.4512,9Be,water,0.11096
1.1,391.2,5.1,0.3412,0.4585,9Be,water,0.12206
1.2,411.1,5.35,0.3449,0.4649,9Be,water,0.13315
1.3,429.2,5.59,0.3482,0.4705,9Be,water,0.14425
1.4,445.5,5.81,0.3512,0.4757,9Be,water,0.15534
1.5,460.0,6.03,0.3539,0.4803,9Be,water,0.16644
1.6,472.9,6.25,0.3564,0.4845,9Be,water,0.17754
1.7,484.3,6.45,0.3587,0.4885,9Be,water,0.18863
1.8,494.2,6.66,0.3609,0.4921,9Be,water,0.19973
2.0,510.2,7.05,0.367,0.4988,9Be,water,0.22192
2.25,524.2,7.53,0.3752,0.5061,9Be,water,0.24966
2.5,532.9,8.01,0.3828,0.5126,9Be,water,0.2774
2.75,537.9,8.47,0.39,0.5186,9Be,water,0.30514
3.0,539.9,8.93,0.3968,0.5241,9Be,water,0.33288
3.25,539.9,9.39,0.4035,0.5293,9Be,water,0.36062
3.5,538.2,9.86,0.41,0.5342,9Be,water,0.38836
3.75,535.3,10.32,0.4164,0.5389,9Be,water,0.4161
4.0,531.4,10.79,0.4228,0.5434,9Be,water,0.44384
4.5,521.6,11.74,0.4456,0.5521,9Be,water,0.49932
5.0,509.9,12.71,0.4681,0.5605,9Be,water,0.5548
5.5,497.0,13.7,0.4905,0.5686,9Be,water,0.61028
6.0,483.5,14.72,0.5131,0.5766,9Be,water,0.66576
