Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
0.00012,3.522,0.003,0.0021,0.0016,4He,water,3e-05
0.00013,3.666,0.0032,0.0022,0.0016,4He,water,3e-05
0.00014,3.804,0.0033,0.0023,0.0017,4He,water,3e-05
0.00015,3.938,0.0035,0.0025,0.0018,4He,water,4e-05
0.00016,4.067,0.0037,0.0026,0.0019,4He,water,4e-05
0.00017,4.192,0.0039,0.0027,0.002,4He,water,4e-05
0.00018,4.313,0.0041,0.0028,0.0021,4He,water,4e-05
0.0002,4.547,0.0044,0.003,0.0022,4He,water,5e-05
0.00022,4.823,0.0049,0.0033,0.0024,4He,water,5e-05
0.00025,5.083,0.0053,0.0036,0.0027,4He,water,6e-05
0.00027,5.332,0.0057,0.0038,0.0029,4He,water,7e-05
0.0003,5.569,0.0062,0.0041,0.003,4He,water,7e-05
0.00032,5.796,0.0066,0.0043,0.0032,4He,water,8e-05
0.00035,6.015,0.007,0.0046,0.0034,4He,water,9e-05
0.00037,6.226,0.0075,0.0049,0.0036,4He,water,9e-05
0.0004,6.43,0.0079,0.0051,0.0038,4He,water,0.0001
0.00045,6.82,0.0088,0.0056,0.0042,4He,water,0.00011
0.0005,7.189,0.0096,0.0061,0.0046,4He,water,0.00012
0.00055,7.54,0.0105,0.0066,0.0049,4He,water,0.00014
0.0006,7.875,0.0114,0.0071,0.0053,4He,water,0.00015
0.00065,8.197,0.0123,0.0076,0.0057,4He,water,0.00016
0.0007,8.506,0.0132,0.0081,0.0061,4He,water,0.00017
0.0008,9.094,0.0149,0.009,0.0068,4He,water,0.0002
0.0009,9.645,0.0167,0.01,0.0075,4He,water,0.00022
0.001,10.17,0.0185,0.0109,0.0082,4He,water,0.00025
0.0011,10.66,0.0204,0.0119,0.009,4He,water,0.00027
0.0012,11.14,0.0222,0.0128,0.0097,4He,water,0.0003
0.0013,11.59,0.0241,0.0138,0.0104,4He,water,0.00032
0.0014,12.03,0.0259,0.0147,0.0111,4He,water,0.00035
0.0015,12.45,0.0278,0.0156,0.0118,4He,water,0.00037
0.0016,12.86,0.0297,0.0165,0.0126,4He,water,0.0004
0.0017,13.26,0.0316,0.0174,0.0133,4He,water,0.00042
0.0018,13.64,0.0335,0.0183,0.014,4He,water,0.00045
0.002,14.38,0.0374,0.0201,0.0154,4He,water,0.0005
0.00225,15.25,0.0422,0.0222,0.0172,4He,water,0.00056
0.0025,16.08,0.0472,0.0244,0.0189,4He,water,0.00062
0.00275,16.86,0.0521,0.0265,0.0206,4He,water,0.00069
0.003,17.61,0.0571,0.0285,0.0224,4He,water,0.00075
0.00325,18.33,0.0621,0.0305,0.0241,4He,water,0.00081
0.0035,19.02,0.0671,0.0325,0.0258,4He,water,0.00087
0.00375,19.69,0.0722,0.0344,0.0274,4He,water,0.00094
0.004,20.34,0.0772,0.0363,0.0291,4He,water,0.001
0.0045,21.57,0.0874,0.0399,0.0323,4He,water,0.00112
0.005,22.74,0.0975,0.0434,0.0355,4He,water,0.00125
0.0055,23.85,0.1076,0.0467,0.0386,4He,water,0.00137
0.006,24.91,0.1178,0.0499,0.0417,4He,water,0.0015
0.0065,25.92,0.1279,0.053,0.0447,4He,water,0.00162
0.007,26.9,0.1379,0.056,0.0476,4He,water,0.00175
0.008,28.76,0.1579,0.0615,0.0532,4He,water,0.002
0.009,30.55,0.1776,0.0667,0.0585,4He,water,0.00225
0.01,32.25,0.1971,0.0715,0.0636,4He,water,0.0025
0.011,33.87,0.2163,0.076,0.0684,4He,water,0.00275
0.012,35.42,0.2352,0.0802,0.0731,4He,water,0.003
0.013,36.92,0.2539,0.0842,0.0775,4He,water,0.00325
0.014,38.36,0.2722,0.0879,0.0818,4He,water,0.0035
0.015,39.75,0.2903,0.0913,0.0858,4He,water,0.00375
0.016,41.11,0.3081,0.0946,0.0897,4He,water,0.004
0.017,42.42,0.3257,0.0977,0.0935,4He,water,0.00425
0.018,43.7,0.343,0.1007,0.0971,4He,water,0.0045
0.02,46.16,0.3768,0.1061,0.1039,4He,water,0.005
0.0225,49.08,0.4178,0.1122,0.1117,4He,water,0.00562
0.025,51.86,0.4575,0.1177,0.1189,4He,water,0.00625
0.0275,54.51,0.4959,0.1226,0.1256,4He,water,0.00687
0.03,57.06,0.5332,0.127,0.1317,4He,water,0.0075
0.0325,59.51,0.5694,0.1311,0.1375,4He,water,0.00812
0.035,61.88,0.6046,0.1347,0.1428,4He,water,0.00874
0.0375,64.17,0.6388,0.1381,0.1478,4He,water,0.00937
0.04,66.39,0.6722,0.1412,0.1526,4He,water,0.00999
0.045,70.66,0.7367,0.1469,0.1612,4He,water,0.01124
0.05,74.71,0.7983,0.1518,0.169,4He,water,0.01249
0.055,78.58,0.8573,0.1562,0.176,4He,water,0.01374
0.06,82.29,0.9142,0.16,0.1824,4He,water,0.01499
0.065,85.86,0.9689,0.1635,0.1883,4He,water,0.01624
0.07,89.31,1.02,0.1666,0.1936,4He,water,0.01749
0.08,95.86,1.12,0.1722,0.2033,4He,water,0.01999
0.09,102.0,1.22,0.1769,0.2117,4He,water,0.02249
0.1,107.9,1.31,0.181,0.219,4He,water,0.02498
0.11,113.4,1.4,0.1845,0.2256,4He,water,0.02748
0.12,118.7,1.48,0.1876,0.2315,4He,water,0.02998
0.13,123.8,1.56,0.1904,0.2369,4He,water,0.03248
0.14,128.6,1.63,0.1928,0.2418,4He,water,0.03498
0.15,133.3,1.71,0.1951,0.2463,4He,water,0.03748
0.16,137.7,1.78,0.1971,0.2505,4He,water,0.03997
0.17,142.0,1.85,0.1989,0.2543,4He,water,0.04247
0.18,146.1,1.92,0.2007,0.2579,4He,water,0.04497
0.2,153.8,2.05,0.2041,0.2644,4He,water,0.04997
0.225,162.6,2.2,0.208,0.2716,4He,water,0.05621
0.25,170.6,2.35,0.2114,0.2778,4He,water,0.06246
0.275,177.8,2.49,0.2143,0.2833,4He,water,0.06871
0.3,184.3,2.63,0.217,0.2883,4He,water,0.07495
