Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
7.0,232.7,25.43,0.8398,0.6759,7Li,water,1.0085
8.0,213.9,29.91,1.06,0.7145,7Li,water,1.15257
9.0,198.0,34.77,1.27,0.7571,7Li,water,1.29664
10.0,184.6,39.99,1.47,0.8038,7Li,water,1.44071
11.0,173.2,45.58,1.68,0.8547,7Li,water,1.58479
12.0,163.3,51.52,1.88,0.9098,7Li,water,1.72886
13.0,154.7,57.81,2.09,0.969,7Li,water,1.87293
14.0,147.2,64.43,2.3,1.03,7Li,water,2.017
15.0,142.1,71.34,2.5,1.1,7Li,water,2.16107
16.0,137.0,78.51,2.71,1.17,7Li,water,2.30514
17.0,131.7,85.95,2.91,1.24,7Li,water,2.44921
18.0,125.8,93.71,3.12,1.32,7Li,water,2.59329
20.0,115.6,110.29,3.92,1.48,7Li,water,2.88143
22.5,105.3,132.94,5.08,1.71,7Li,water,3.24161
25.0,96.77,157.7,6.19,1.96,7Li,water,3.60179
27.5,89.67,184.52,7.28,2.23,7Li,water,3.96197
30.0,83.64,213.38,8.36,2.53,7Li,water,4.32214
32.5,78.44,244.23,9.45,2.84,7Li,water,4.68232
35.0,73.91,277.04,10.56,3.17,7Li,water,5.0425
37.5,69.92,311.8,11.67,3.53,7Li,water,5.40268
40.0,66.38,348.48,12.8,3.9,7Li,water,5.76286
45.0,60.37,427.44,17.03,4.71,7Li,water,6.48322
50.0,55.43,513.85,21.02,5.59,7Li,water,7.20357
55.0,51.31,607.57,24.9,6.54,7Li,water,7.92393
60.0,47.81,708.48,28.76,7.56,7Li,water,8.64429
65.0,44.79,816.48,32.63,8.65,7Li,water,9.36464
70.0,42.17,931.48,36.53,9.81,7Li,water,10.085
80.0,37.81,1180.0,51.01,12.33,7Li,water,11.52572
90.0,34.34,1460.0,64.49,15.11,7Li,water,12.96643
100.0,31.5,1760.0,77.66,18.14,7Li,water,14.40715
110.0,29.13,2090.0,90.77,21.42,7Li,water,15.84786
120.0,27.13,2450.0,103.95,24.94,7Li,water,17.28858
130.0,25.4,2830.0,117.26,28.7,7Li,water,18.72929
140.0,23.9,3240.0,130.75,32.69,7Li,water,20.17
150.0,22.59,3670.0,144.44,36.91,7Li,water,21.61072
160.0,21.42,4120.0,158.32,41.36,7Li,water,23.05143
170.0,20.39,4600.0,172.42,46.03,7Li,water,24.49215
180.0,19.46,5100.0,186.74,50.92,7Li,water,25.93286
200.0,17.85,6170.0,241.15,61.36,7Li,water,28.81429
225.0,16.22,7640.0,318.98,75.58,7Li,water,32.41608
250.0,14.88,9250.0,392.52,91.09,7Li,water,36.01786
275.0,13.78,11000.0,464.42,107.83,7Li,water,39.61965
300.0,12.84,12880.0,535.85,125.78,7Li,water,43.22144
325.0,12.04,14880.0,607.4,144.91,7Li,water,46.82322
350.0,11.35,17020.0,679.4,165.18,7Li,water,50.42501
375.0,10.74,19290.0,752.01,186.57,7Li,water,54.0268
400.0,10.21,21670.0,825.33,209.05,7Li,water,57.62858
450.0,9.303,26800.0,1100.0,257.2,7Li,water,64.83216
500.0,8.568,32400.0,1360.0,309.44,7Li,water,72.03573
550.0,7.96,38460.0,1610.0,365.58,7Li,water,79.2393
600.0,7.447,44950.0,1850.0,425.47,7Li,water,86.44288
650.0,7.008,51870.0,2100.0,488.95,7Li,water,93.64645
700.0,6.629,59200.0,2340.0,555.89,7Li,water,100.85002
800.0,6.006,75050.0,3250.0,699.65,7Li,water,115.25717
900.0,5.515,92420.0,4080.0,855.74,7Li,water,129.66431
1000.0,5.118,111240.0,4880.0,1020.0,7Li,water,144.07146
1100.0,4.791,131430.0,5660.0,1200.0,7Li,water,158.47861
1200.0,4.515,152930.0,6430.0,1390.0,7Li,water,172.88575
1300.0,4.281,175670.0,7190.0,1590.0,7Li,water,187.2929
1400.0,4.079,199590.0,7960.0,1790.0,7Li,water,201.70004
1500.0,3.904,224650.0,8720.0,2010.0,7Li,water,216.10719
1600.0,3.749,250780.0,9480.0,2230.0,7Li,water,230.51434
1700.0,3.613,277950.0,10240.0,2460.0,7Li,water,244.92148
1800.0,3.491,306100.0,10990.0,2690.0,7Li,water,259.32863
2000.0,3.284,365160.0,13820.0,3180.0,7Li,water,288.14292
2250.0,3.077,443810.0,17760.0,3820.0,7Li,water,324.16078
2500.0,2.911,527350.0,21350.0,4490.0,7Li,water,360.17865
2750.0,2.776,615290.0,24730.0,5180.0,7Li,water,396.19651
3000.0,2.663,707230.0,27960.0,5890.0,7Li,water,432.21438
3250.0,2.569,802790.0,31080.0,6610.0,7Li,water,468.23224
3500.0,2.489,901630.0,34100.0,7360.0,7Li,water,504.25011
3750.0,2.42,1000000.0,37040.0,8110.0,7Li,water,540.26797
4000.0,2.361,1110000.0,39900.0,8870.0,7Li,water,576.28584
4500.0,2.263,1320000.0,50320.0,10410.0,7Li,water,648.32157
5000.0,2.187,1550000.0,59550.0,11960.0,7Li,water,720.3573
5500.0,2.127,1780000.0,68020.0,13530.0,7Li,water,792.39303
6000.0,2.079,2020000.0,75910.0,15090.0,7Li,water,864.42876
6500.0,2.039,2260000.0,83350.0,16650.0,7Li,water,936.46449
7000.0,2.007,2510000.0,90420.0,18200.0,7Li,water,1008.50022
8000.0,1.958,3010000.0,115230.0,21250.0,7Li,water,1152.57168
9000.0,1.924,3530000.0,136390.0,24250.0,7Li,water,1296.64313
10000.0,1.9,4050000.0,155210.0,27160.0,7Li,water,1440.71459
